gid,role,role_score,cluster_id,priority_score,evidence,rank,role_secondary,flags,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,truncated,p_forward,seed_payers,seed_upstream,seed_kzt_in,seed_share,key_links,pagerank,betweenness,fast_in_share,lag_median_days,sync_payers_max,n_return_cycles,repeated_routes,split_days,anomaly,c_role,c_seed,c_volume,c_network,c_patterns
100000003083865100,peripheral,0.755,15,0.0797,4-е колено (обход оборван): 1 поступл. на 15 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.25 — порогов ролей не достигает,1746,,обрыв_4_колена,4,False,1,0,15000.0,0.0,1,0,0.0,True,0.254562,0,2,35.408615,0.002361,1,0.000291,0.0,0.0,,1,0,0,0,False,0.0755,0.1395,0.0,0.1039,0.0
100000003166017100,peripheral,0.755,15,0.0797,4-е колено (обход оборван): 1 поступл. на 15 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.25 — порогов ролей не достигает,1747,,обрыв_4_колена,4,False,1,0,15000.0,0.0,1,0,0.0,True,0.252803,0,2,35.408615,0.002361,1,0.000291,0.0,0.0,,1,0,0,0,False,0.0755,0.1395,0.0,0.1039,0.0
100000004502048100,peripheral,0.695,18,0.0797,4-е колено (обход оборван): 1 поступл. на 14 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.40 — порогов ролей не достигает,1748,,обрыв_4_колена,4,False,1,0,13888.0,0.0,1,0,0.0,True,0.40488,0,1,103.023631,0.007418,0,0.00034,0.0,0.0,,1,0,0,0,False,0.0695,0.0,0.0,0.302,0.0
100000004177936100,peripheral,0.716,1,0.0796,4-е колено (обход оборван): 1 поступл. на 10 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.41 — порогов ролей не достигает,1749,,обрыв_4_колена,4,False,1,0,10000.0,0.0,1,0,0.0,True,0.409345,0,1,66.515037,0.006652,0,0.000337,0.0,0.0,,1,0,0,0,False,0.0716,0.0,0.0,0.2974,0.0
100000000765628100,peripheral,0.9,3,0.0792,Получил 5 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1750,,,2,False,1,0,5000.0,0.0,1,0,0.0,False,0.0,0,1,5000.0,1.0,0,0.000315,0.0,0.0,,1,0,0,0,False,0.09,0.0,0.0,0.2582,0.0
100000004445291100,peripheral,0.842,30,0.0789,Получил 20 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1751,,,3,False,1,0,19500.0,0.0,2,0,0.0,False,0.0,0,1,373.081764,0.019132,0,0.000319,0.0,0.0,,1,0,0,0,False,0.0842,0.0,0.0,0.2685,0.0
100000001114385100,peripheral,0.806,20,0.0788,Получил 30 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1752,,,2,False,1,0,29500.0,0.0,1,0,0.0,False,0.0,0,2,417.046661,0.014137,1,0.00029,0.0,0.0,,1,0,0,0,False,0.0806,0.1395,0.0,0.0887,0.0
100000002810870100,peripheral,0.795,12,0.0788,Получил 34 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1753,,,1,False,1,0,33677.0,0.0,1,0,0.0,False,0.0,1,1,33677.0,1.0,1,0.000293,0.0,0.0,,1,0,0,0,False,0.0795,0.1146,0.0,0.1243,0.0
100000008470470100,peripheral,0.795,12,0.0786,Получил 34 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1754,,,1,False,1,0,33547.0,0.0,1,0,0.0,False,0.0,1,1,33547.0,1.0,1,0.000293,0.0,0.0,,1,0,0,0,False,0.0795,0.1142,0.0,0.1239,0.0
100000003173783100,peripheral,0.622,11,0.0785,4-е колено (обход оборван): 2 поступл. на 24 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.49 — порогов ролей не достигает,1755,,обрыв_4_колена,4,False,1,0,23500.0,0.0,2,0,0.0,True,0.492868,0,1,38.775437,0.00165,0,0.000347,0.0,0.0,,1,0,0,0,False,0.0622,0.0,0.0,0.3103,0.0
100000004225615100,peripheral,0.709,6,0.0785,Получил 90 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1756,,,2,False,1,0,90000.0,0.0,2,0,0.0,False,0.0,0,1,10266.154983,0.114068,1,0.000294,0.0,0.0,,1,0,0,0,False,0.0709,0.0025,0.1109,0.1412,0.0
100000005723580100,peripheral,0.636,2,0.0784,4-е колено (обход оборван): 1 поступл. на 35 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.39 — порогов ролей не достигает,1757,,обрыв_4_колена,4,False,1,0,35000.0,0.0,1,0,0.0,True,0.391356,0,1,70.014998,0.002,0,0.000344,0.0,0.0,,1,0,0,0,False,0.0636,0.0,0.0,0.3067,0.0
100000003177533100,peripheral,0.661,9,0.078,4-е колено (обход оборван): 3 поступл. на 20 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.43 — порогов ролей не достигает,1758,,обрыв_4_колена,4,False,1,0,20000.0,0.0,3,0,0.0,True,0.426567,0,1,33.424535,0.001671,0,0.000338,0.0,0.0,,1,0,0,0,False,0.0661,0.0,0.0,0.2994,0.0
100000008219168100,peripheral,0.755,6,0.0779,Получил 53 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1759,,,1,False,1,0,53200.0,0.0,2,0,0.0,False,0.0,1,1,53200.0,1.0,1,0.000289,0.0,0.0,,1,0,0,0,False,0.0755,0.1577,0.0117,0.0543,0.0
100000002628146100,peripheral,0.803,8,0.0775,Получил 30 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1760,,,2,False,1,0,30500.0,0.0,2,0,0.0,False,0.0,0,1,4541.559677,0.148904,0,0.000319,0.0,0.0,,1,0,0,0,False,0.0803,0.0,0.0,0.2682,0.0
100000001089055100,peripheral,0.7,14,0.0771,4-е колено (обход оборван): 1 поступл. на 13 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.40 — порогов ролей не достигает,1761,,обрыв_4_колена,4,False,1,0,13000.0,0.0,1,0,0.0,True,0.404922,0,1,97.16624,0.007474,0,0.000329,0.0,0.0,,1,0,0,0,False,0.07,0.0,0.0,0.2867,0.0
100000008696919100,peripheral,0.799,12,0.077,Получил 32 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1762,,,1,False,1,0,31945.0,0.0,1,0,0.0,False,0.0,1,1,31945.0,1.0,1,0.000292,0.0,0.0,,1,0,0,0,False,0.0799,0.1096,0.0,0.1201,0.0
100000002158488100,peripheral,0.8,12,0.0767,Получил 32 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1763,,,1,False,1,0,31723.0,0.0,1,0,0.0,False,0.0,1,1,31723.0,1.0,1,0.000292,0.0,0.0,,1,0,0,0,False,0.08,0.1089,0.0,0.1194,0.0
100000003166755100,peripheral,0.824,20,0.0766,Получил 24 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1764,,,2,False,1,0,24010.0,0.0,1,0,0.0,False,0.0,0,2,339.433571,0.014137,1,0.000289,0.0,0.0,,1,0,0,0,False,0.0824,0.1395,0.0,0.0734,0.0
100000004049912100,peripheral,0.716,18,0.0765,4-е колено (обход оборван): 1 поступл. на 10 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.41 — порогов ролей не достигает,1765,,обрыв_4_колена,4,False,1,0,10000.0,0.0,1,0,0.0,True,0.409141,0,1,74.181762,0.007418,0,0.000325,0.0,0.0,,1,0,0,0,False,0.0716,0.0,0.0,0.28,0.0
100000008129393100,peripheral,0.9,46,0.0764,Получил 10 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1766,,,1,False,1,0,10000.0,0.0,1,0,0.0,False,0.0,1,1,10000.0,1.0,0,0.000312,0.0,0.0,,1,0,0,0,False,0.09,0.0,0.0,0.2429,0.0
100000008779584100,peripheral,0.801,12,0.0764,Получил 31 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1767,,,1,False,1,0,31400.0,0.0,1,0,0.0,False,0.0,1,1,31400.0,1.0,1,0.000292,0.0,0.0,,1,0,0,0,False,0.0801,0.108,0.0,0.1185,0.0
100000002589019100,peripheral,0.792,17,0.0763,Получил 35 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1768,,,1,False,1,0,34710.0,0.0,1,0,0.0,False,0.0,1,1,34710.0,1.0,1,0.000291,0.0,0.0,,1,0,0,0,False,0.0792,0.1174,0.0,0.1074,0.0
100000008712827100,peripheral,0.724,19,0.0762,Получил 76 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1769,,,3,False,1,0,76000.0,0.0,1,0,0.0,False,0.0,0,1,50.502584,0.000665,1,0.000297,0.0,0.0,,1,0,0,0,False,0.0724,0.0,0.079,0.1717,0.0
100000008736173100,peripheral,0.802,12,0.0759,Получил 31 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1770,,,1,False,1,0,31060.0,0.0,1,0,0.0,False,0.0,1,1,31060.0,1.0,1,0.000292,0.0,0.0,,1,0,0,0,False,0.0802,0.107,0.0,0.1172,0.0
100000001853812100,peripheral,0.731,1,0.0758,Получил 70 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1771,,,3,False,1,0,70000.0,0.0,1,0,0.0,False,0.0,0,1,465.60526,0.006652,1,0.0003,0.0,0.0,,1,0,0,0,False,0.0731,0.0,0.0635,0.1888,0.0
100000005187208100,peripheral,0.87,4,0.0755,Получил 14 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1772,,,3,False,1,0,14160.0,0.0,1,0,0.0,False,0.0,0,1,85.668031,0.00605,0,0.000312,0.0,0.0,,1,0,0,0,False,0.087,0.0,0.0,0.244,0.0
100000002380341100,peripheral,0.748,1,0.0754,Получил 58 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1773,,,3,False,1,0,57566.4,0.0,1,0,0.0,False,0.0,0,1,45.06545,0.000783,1,0.000309,0.0,0.0,,1,0,0,0,False,0.0748,0.0,0.0266,0.2324,0.0
100000000018102100,peripheral,0.715,14,0.0751,4-е колено (обход оборван): 1 поступл. на 7 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.41 — порогов ролей не достигает,1774,,обрыв_4_колена,4,False,1,0,7000.0,0.0,1,0,0.0,True,0.411328,0,1,74.74088,0.010677,0,0.00032,0.0,0.0,,1,0,0,0,False,0.0715,0.0,0.0,0.2725,0.0
100000006351075100,peripheral,0.634,35,0.075,4-е колено (обход оборван): 2 поступл. на 40 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.37 — порогов ролей не достигает,1775,,обрыв_4_колена,4,False,1,0,40000.0,0.0,2,0,0.0,True,0.374326,0,2,0.184342,5e-06,0,0.000291,0.0,0.0,,1,0,0,0,False,0.0634,0.1395,0.0,0.1025,0.0
100000006965162100,peripheral,0.9,22,0.0747,Получил 10 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1776,,,3,False,1,0,10000.0,0.0,1,0,0.0,False,0.0,0,1,110.408027,0.011041,0,0.000309,0.0,0.0,,1,0,0,0,False,0.09,0.0,0.0,0.2333,0.0
100000008708025100,peripheral,0.9,22,0.0747,Получил 10 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1777,,,3,False,1,0,10000.0,0.0,1,0,0.0,False,0.0,0,1,110.408027,0.011041,0,0.000309,0.0,0.0,,1,0,0,0,False,0.09,0.0,0.0,0.2333,0.0
100000002723674100,peripheral,0.646,28,0.0746,4-е колено (обход оборван): 1 поступл. на 30 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.39 — порогов ролей не достигает,1778,,обрыв_4_колена,4,False,1,0,30000.0,0.0,1,0,0.0,True,0.394542,0,1,440.653076,0.014688,0,0.000327,0.0,0.0,,1,0,0,0,False,0.0646,0.0,0.0,0.2834,0.0
100000004058740100,peripheral,0.805,12,0.0745,Получил 30 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1779,,,1,False,1,0,30000.0,0.0,1,0,0.0,False,0.0,1,1,30000.0,1.0,1,0.000292,0.0,0.0,,1,0,0,0,False,0.0805,0.1037,0.0,0.1132,0.0
100000002713974100,peripheral,0.613,9,0.0742,4-е колено (обход оборван): 1 поступл. на 50 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.39 — порогов ролей не достигает,1780,,обрыв_4_колена,4,False,1,0,50000.0,0.0,1,0,0.0,True,0.3874,0,1,33.621633,0.000672,0,0.00033,0.0,0.0,,1,0,0,0,False,0.0613,0.0,0.0,0.2878,0.0
100000003087877100,peripheral,0.708,9,0.0742,Получил 91 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1781,,,3,False,1,0,91486.0,0.0,1,0,0.0,False,0.0,0,1,197.307772,0.002157,1,0.000292,0.0,0.0,,1,0,0,0,False,0.0708,0.0,0.114,0.117,0.0
100000008718811100,peripheral,0.727,19,0.0741,Получил 73 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1782,,,3,False,1,0,73300.0,0.0,1,0,0.0,False,0.0,0,1,48.708413,0.000665,1,0.000297,0.0,0.0,,1,0,0,0,False,0.0727,0.0,0.0722,0.1681,0.0
100000001530709100,peripheral,0.754,1,0.074,Получил 54 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1783,,,3,False,1,0,53961.0,0.0,1,0,0.0,False,0.0,0,2,45.674888,0.000846,1,0.000289,0.0,0.0,,1,0,0,0,False,0.0754,0.1395,0.0144,0.0538,0.0
100000003016773100,peripheral,0.766,2,0.074,Получил 47 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1784,,,2,False,1,0,46555.0,0.0,1,0,0.0,False,0.0,0,1,2908.927369,0.062484,0,0.000315,0.0,0.0,,1,0,0,0,False,0.0766,0.0,0.0,0.2565,0.0
100000002578653100,peripheral,0.84,1,0.0739,Получил 20 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1785,,,3,False,1,0,20000.0,0.0,1,0,0.0,False,0.0,0,1,688.161425,0.034408,1,0.000311,0.0,0.0,,1,0,0,0,False,0.084,0.0,0.0,0.2409,0.0
100000004526651100,peripheral,0.698,2,0.0739,4-е колено (обход оборван): 1 поступл. на 33 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.25 — порогов ролей не достигает,1786,,обрыв_4_колена,4,False,1,0,33000.0,0.0,1,0,0.0,True,0.245819,0,2,21.858192,0.000662,1,0.00029,0.0,0.0,,1,0,0,0,False,0.0698,0.1395,0.0,0.0834,0.0
100000004573782100,peripheral,0.865,6,0.0739,Получил 15 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1787,,,2,False,1,0,15000.0,0.0,1,0,0.0,False,0.0,0,1,8108.108108,0.540541,0,0.00031,0.0,0.0,,1,0,0,0,False,0.0865,0.0,0.0,0.2362,0.0
100000008765627100,peripheral,0.744,8,0.0737,Получил 60 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1788,,,2,False,1,0,60000.0,0.0,1,0,0.0,False,0.0,0,1,14400.38401,0.240006,1,0.000297,0.0,0.0,,1,0,0,0,False,0.0744,0.0344,0.0344,0.1675,0.0
100000001052789100,peripheral,0.73,18,0.0736,Получил 71 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1789,,,3,False,1,0,70975.0,0.0,1,0,0.0,False,0.0,0,1,526.505056,0.007418,1,0.000298,0.0,0.0,,1,0,0,0,False,0.073,0.0,0.0661,0.173,0.0
100000003097947100,peripheral,0.61,1,0.0736,4-е колено (обход оборван): 1 поступл. на 53 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.38 — порогов ролей не достигает,1790,,обрыв_4_колена,4,False,1,0,52980.0,0.0,1,0,0.0,True,0.384062,0,1,47.882357,0.000904,0,0.00032,0.0,0.0,,1,0,0,0,False,0.061,0.0,0.0109,0.2709,0.0
100000004908173100,peripheral,0.67,2,0.0736,4-е колено (обход оборван): 1 поступл. на 21 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.40 — порогов ролей не достигает,1791,,обрыв_4_колена,4,False,1,0,21000.0,0.0,1,0,0.0,True,0.396905,0,1,42.008999,0.002,0,0.000321,0.0,0.0,,1,0,0,0,False,0.067,0.0,0.0,0.2734,0.0
100000005079473100,peripheral,0.629,9,0.0736,4-е колено (обход оборван): 1 поступл. на 39 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.39 — порогов ролей не достигает,1792,,обрыв_4_колена,4,False,1,0,39312.0,0.0,1,0,0.0,True,0.389067,0,1,17.713044,0.000451,0,0.000326,0.0,0.0,,1,0,0,0,False,0.0629,0.0,0.0,0.2816,0.0
100000008782056100,peripheral,0.807,12,0.0736,Получил 29 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1793,,,1,False,1,0,29082.0,0.0,1,0,0.0,False,0.0,1,1,29082.0,1.0,1,0.000292,0.0,0.0,,1,0,0,0,False,0.0807,0.1007,0.0,0.1117,0.0
100000002130400100,peripheral,0.718,38,0.0735,4-е колено (обход оборван): 1 поступл. на 10 тыс ₸ от 1 плательщика; P(передаёт дальше)=0.40 — порогов ролей не достигает,1794,,обрыв_4_колена,4,False,1,0,10000.0,0.0,1,0,0.0,True,0.404047,0,1,664.739884,0.066474,0,0.000318,0.0,0.0,,1,0,0,0,False,0.0718,0.0,0.0,0.2629,0.0
100000008724279100,peripheral,0.886,3,0.0732,Получил 12 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1795,,,1,False,1,0,11750.0,0.0,1,0,0.0,False,0.0,1,2,11750.0,1.0,1,0.000287,0.0,0.0,,1,0,0,0,False,0.0886,0.1547,0.0,0.0218,0.0
100000000954884100,peripheral,0.794,14,0.0725,Получил 34 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1796,,,3,False,1,0,34000.0,0.0,1,0,0.0,False,0.0,0,1,109.011582,0.003206,0,0.000312,0.0,0.0,,1,0,0,0,False,0.0794,0.0,0.0,0.2422,0.0
100000001379511100,peripheral,0.752,13,0.0725,Получил 55 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1797,,,3,False,1,0,55000.0,0.0,1,0,0.0,False,0.0,0,1,187.675182,0.003412,0,0.000307,0.0,0.0,,1,0,0,0,False,0.0752,0.0,0.018,0.2266,0.0
100000004206046100,peripheral,0.891,3,0.0718,Получил 11 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1798,,,1,False,1,0,11075.0,0.0,1,0,0.0,False,0.0,1,2,11075.0,1.0,1,0.000287,0.0,0.0,,1,0,0,0,False,0.0891,0.1491,0.0,0.0205,0.0
100000002793851100,peripheral,0.891,3,0.0717,Получил 11 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1799,,,1,False,1,0,11052.0,0.0,1,0,0.0,False,0.0,1,2,11052.0,1.0,1,0.000287,0.0,0.0,,1,0,0,0,False,0.0891,0.1489,0.0,0.0202,0.0
100000003036198100,peripheral,0.865,20,0.0717,Получил 15 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1800,,,2,False,1,0,15000.0,0.0,1,0,0.0,False,0.0,0,2,212.057624,0.014137,1,0.000288,0.0,0.0,,1,0,0,0,False,0.0865,0.1395,0.0,0.038,0.0
100000007754369100,peripheral,0.717,10,0.0716,Получил 82 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1801,,,3,False,1,0,82424.0,0.0,1,0,0.0,False,0.0,0,1,399.753153,0.00485,1,0.000293,0.0,0.0,,1,0,0,0,False,0.0717,0.0,0.0943,0.1268,0.0
100000008691495100,peripheral,0.814,12,0.0711,Получил 27 тыс ₸ от 1 плательщика; пороги ролей не достигнуты,1802,,,1,False,1,0,27000.0,0.0,1,0,0.0,False,0.0,1,1,27000.0,1.0,1,0.000291,0.0,0.0,,1,0,0,0,False,0.0814,0.0937,0.0,0.1054,0.0
